parking,path
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/7475e97feea645f2b2ebcf95a34e6f91.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/501a76a9585842c8b867cd48524a6c69.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/67437695d1cf4b79a1613c3933a5c222.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/cb1f860bb47e4c9dac93d697340454e2.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/6fe0c017713d4fcda795111696583818.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/40aae8510ea341ef81b263bbbfd9a470.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/12b7ab708ff5435390a8bcf82a9d3b37.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/1eadc62d5e4340f69629c971ff83a664.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/3fb30c74eb7747db9d0f5ae202baca8f.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/8463fcdfd9ab462985928a63d464120b.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/8e035741f448420db1beaacbbfedb06d.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/cee36ec1142f4258bea21e94d10cf6f6.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/d4bdbc6fa36347f6ace989f7e86fbe40.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/c0a866a3774e490cbf6e3ac7e40c5399.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/3343a523ca8d435d9d7d1968863f30b5.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/7018b9ea56264fc596d702e5fe01a0ae.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/d6009120e5a348e8a7a00ee6156fd751.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a188c2e57b154bf8bb49a351a2e47f43.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/e3e3c37ca2b8459eb6e3f777fbfbece5.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/329d02bfdd504b6abb1796a349d6e3a1.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/535b14dd71dc4a8884a7843cd401aebb.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/0e5184f088cb4235ab10a54d461d2163.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/76e7e2d408964ee0843cc5053616089b.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/691974acb94c4d21b7d6b33979763947.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/0373bd542b1d4228bc446752e3c795a6.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/afd19e6aa54c48169c03aa982150051c.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/2304eb47107b45b3bf7fa711b9a80bdb.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/4f83b9ae3ccc4dbb832dc23c27c87b8e.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/97862ce75d2a49c7bd7eea62fbf02418.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/fe37223f96bd48a18132f901e47d07fe.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/66132ed303db4f0ba979827728e69f00.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/9fdb7047402f4a078822dc791230eff2.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/ef13d5197fc14efa9fd4401ee6bd326f.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/e4b5dedb9db84676989bf0906562ceea.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/b06d0d5047544f07b2bad4b725c4d9f6.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/97c84ec014aa41cd81f0aba5330ff2ac.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/c332f2eb17144334b1c9d2729528d5a1.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/6f04de29c8674873b889aeddb8d13c8f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/29ef55084b7d40648b07e3afcff05fb2.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/43f5c7c553504f1db1ca8c55e094c289.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/5acfab0d0ad343688039b50bbc99869c.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/707a2d65e26642909bad22525ea01d8e.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/98aba45043c640f6a626256a07c16149.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/f88bd548676a417498fd8896da1755a4.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/73e7cf8d57c8400aa2201a35ccbdbdd7.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/3abb723fa1cf4df0b7526b70d7be00a9.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/8052881c53314bf8bcfa30bbede9e277.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/116171d95d1443f5a19821aab87d58d8.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/677de1966e4446f397b53bf728816e1c.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/c707ff3aa7584c8bb0cd7a1b61811747.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/d80d77d2ddfa41c9b2e2bf7aa43f0520.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/5298854c45c547b9ad3260b038c4c85b.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/e8d220b42b054464ba315e5d42192b2a.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/90abc85a12c048359fe53b1c801d93d3.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/f6f0279f33b64a24b000bab94ce443f5.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/44592699ab66419a837556b3422c355c.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/d28f2f982570449bbb95d0bf43ec439e.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/c789f13bfb5d4609be5dfb9959a2e5c7.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/6c3a97ad82b042ac8d556487c202047e.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/0193e4d7900e4e4cb806b40f785bdcdc.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/b925eb88410e4b21ae8a3e5137f7d352.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/972eb4d4b85f4611959c0e9c03596c31.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/ff4368adf21248ed94a394b62e03f89b.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/d887c919d0564e5aa3c8ce78b676cb9c.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/129acbf2188f4fe1871985dcd7ca7db2.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/28e1bbb291994560aa755559f08cc8b0.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/383a9a053a224fdd872b95c0ba1217d8.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/84218e88513a45a8837922669e2fc83f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/0cbd540302ce4de49e5fca508abff9a8.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/70793f1d43ff4195a010efbf91ac8f1b.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/11de5673d3624987b42de85d8d8257d0.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/a502b63d6c4640deb9108e176a3dc8b4.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/0b08df48b8ca49a095c1b9050d32db86.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a1f7d316672c4889a3afa4d50be6234a.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/c38919f2841b438c9bb9e4d977a42b81.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/34b79edf489e4a15b9f3e054effd2c66.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/5d11b62c406a408f8bc8f4a59b4e15d7.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/3d392157706a4391bf1e2a9d2b78fc1f.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/aa357962e0f74e4da6a5b8e19052e86f.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/019d5f28722541bdbeef55de028ffe5f.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/cef575f8d0d4499fa74d44e773aa9dcb.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/7d4346c3292a41978124c839b56b1776.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/ce8f7af8f5de4efb80b501b19f5f9ffa.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/2bd686011ac54d8fa5f14d4260611310.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/52fefe6626e24b93987b88ab356b662e.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/181b76a60ef346e6b55b69777c5650a6.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/56ac8036c29941e69d96b3926c42245e.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/9970eeb535964f978f41b20b6859ea70.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/fb53d169ca9f401c89329039b9ead827.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/ef8fb50ce9db44ce94a81d671fb11a2c.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/177c84706c6a4aaaac99b1d44abc4814.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/cc29ae3466e94b309884bd740ee55d67.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/472479bb9e0546c5b3ca0ab36c97f596.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/1a0f1ccdd25940b6bb8070afdf7701c6.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/388e37fa5055420fa66cc44466f3d68c.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/5a657ee5393f4b169c4316b86c96bebe.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/5d2e535fc5c24034876a9c7e450c50a6.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/d15a5052dcb0471ca8476ffbeacdd446.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/02357f72e23f47bb8c5eecb44749a924.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/c09c15596fa44c5886776edd81468315.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/4e215fe331ee4ecc8efae807a4c1fe36.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/2e1cd3e404b14641ac10638e2c69e5bf.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/dc982584aa4048d7916f333ff1bdd938.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/2644d5dd8aea41d69a4899083d8b4541.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/762b3f3a133c44f6beaaa50ba85c62c2.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/1f2e5bf0858b4d958421895ff31ae567.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/05d68adc9c914d2f81896dfce9949087.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/0c59c79b408d4683b1a2cf7aba40e331.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/1e613d4715214e15a005d42a76ab1df3.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/d3d7a5795d8547f0b4720e9e0ce273a5.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/95e2190d886d4c55bd73781e66d76ca3.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/2324db2aa1f4408a9b9debafc8f89073.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/63ddf7014a074e6d81808886f380fe4f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/06f59e391a24449ba12a4dc5124a2e4f.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/9a3e90e38a094f3289eb1623b3c3edc8.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/3292fc742fc2466cad02173747f80ac0.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/db9aef26ab414e10bb3996e0d29065b6.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/91b5b11c66a246c395bdab622d109aa6.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/796eda2511314c828bf67b10df256b49.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/2eeb7d5bb03c4f13993d98450f317dd9.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/144005863c984c2190160106c8de58f5.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/6abad5cb3b1448fc94f647a3ff96e762.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/b3e977c54650431687d84502ee2b08f6.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/15f4d786541e4dd2b9f37ba49d68f5eb.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/6414af8398764ab480bd2a45741bfba0.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/4361bb40f14a4d46838e88d0425d62f0.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/15a6829275f84589900ab586cd1b19c5.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/d7051a55493345b2aa7674a17d867f34.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/7382c867c1754c9e9952b47aacbfb95b.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/68262606f89840e89215ebd23421fb00.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/7197213e5562417c85cb751d4cdb1d2e.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/5536c7fc018e4de9a23286ced06ab815.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/10c1f664acbf40209dad546434aa3497.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/7c7df2a9b3b94011a8fe4b0124ac6daf.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/eaa7c7b3b1414e07b0f6eea652607ff1.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/3e9679b156344843b51c2b2110ac1971.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/26907e3e33ce4f5582644f157ec8649e.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/10fc0b931642458390eed0ad5204e46f.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/b7057a6736ec410bbbdac4f25d7806d9.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/bf44bbe8698149198cf9a22fd5c9ae5b.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/39186e01225948469b4fad9132f13225.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/f46994ff736542e3a7d4b325a4010176.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/301f599731e84cb388eb0803e54b1835.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/fd91465f7ed9491893f7c39692cace73.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/10aac73f448c4fa08651a4ea4ded1429.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/3417fc2d919c4ad38a8300c464e87fe5.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/856859058b2d46429cdf8dc6fc665b82.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/65f03763c826455bbd4381acc9ce9759.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/d38908f47b154c699f90a735a5b4ca55.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/a404b21b383f4543a884f4d665865f3a.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a48a6e9ef17a49da899d8efd6c5f63c9.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/d4a4f18bf19f4bf39a867325ff2485bb.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/690622b9e576422f95c4dc9784c29ac3.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a23df20c874f4cf190d3d2e2720ac667.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/78e5c57260964856903d938cefad6d6b.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a41aff362b6d42b5a207726a4a33f2ab.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/d583b26e227345738b8d6f78f16663ab.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/c9a811c085374efc99955f878873d43b.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/47418a5e2c754a379a10cbd7e851fa11.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/7cb27bb503704ebea1563e0ffcbd9af6.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/62d02fb7bf5949b08a9bde34b8bbd8c2.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a2bc3eb3b38b4570a45812d0007b5374.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/12e1adb79346455284e6fbd918b46bd3.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/7d80dbbae2bb4067a9bf921c99d59458.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/0e47eda8d18a48c6846759e466ea51de.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/c2a784e58df04a158086a55fdfb295ac.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/d84eca8d7433404f92b9a21d7e3a7bec.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/38703286429e4311ba0e220dc7a96e26.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/9a0643e6526943e799bd7447c5fca93c.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/c38e90503b1147358b97ecfe774341b4.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/555c0704a3334a5b8e221746ed655df9.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/e017e5b51f974616aea97f54a4b12671.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/c37e9688a2f4486e95dd765892acca02.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/e0f0d802ec4c4b459bba03194705d73f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/014fa43ed7cb4e0a95e9a7bff15b36f6.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/cb26cfa440754e66a3b19d1413ad0ca0.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/9d8144b1a6f94222a27d7c8f21a28c2b.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/519998774fec41d4b28e79db37190921.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/7e9e124f8c4b421384f55e6a49c1d9d3.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/ed02b7fd48a147738b57efed0676711b.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/7ebe633b9d47434b9479e9ec104b8858.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/4446901950b14d47a2479ac063e1d667.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/7e360026da6d4c5c87b4f93357e3cdc3.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/f3a8787a9c9a439b800b650663f3e944.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/24b405fbe5a04bc28870c1e06a0f7437.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/36fafd6101444b98a23f2e63c6f9800c.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/0a1b39671c94403680c3855e08aa0ea8.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/afa5d307d88a4fcba4594f137be4c44e.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/08728c9baa8d4f8ab55a2bedff408acc.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/bd7a00db11a2474fb006fd65ab9c8169.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/f407fd1790194919b1848aa07512ba85.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/195e1ea60ca0431dbce47612bbdb094f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/0897deb7410f49b181a639603aa7b5f0.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/3c60786ce58f4ea3b7520297be5b6cf5.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/7d6a87e8c6854cd4ab80457a14ed653f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/b37c7cc767df45008d8d24096675d409.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/f2f9f4fa5fe0423392017218e21df189.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/5f6299321f3f4f148e300896d4d91fad.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/8d283b721eee44659c1d4e9cf4a1c5ef.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/cb34c3fd84aa4b8aa047ecc6488754d4.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/66b6729ef76448e283256cbcd262122f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a7f4b40591ac425bbb492be2aaa8cb68.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/09806178bbaf41e6875b74d49075a7ee.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/c2df3d11ae364e80bbdcc65721a1c90e.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/84b66642e25c443eafb13c420b09968e.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/ff2a053174ad4cbda26e580a952deeec.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/ad6b963d88bc4f27b23e9a0880cef7fa.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/f36a53762b954f3f9f6bb0e69ee97664.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/9ef0d865e7e84d6dad30ce9ec60a0a3d.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/d72495e689c74cc8b3a9bee85bdb4cb9.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/6ed5a5178af443178b79760b0f756aa3.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/981e5479f98b4438b030476ed86086c1.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/7421b6a8309f441388c6c40f8d571895.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/5522d1227ed44cdf971f93ecd3a81648.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/7577bc879c9e402fa1031e6390a053eb.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/2a8d252885964285a7a3957f7dd88e23.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/99b11e0e53b44598a18b13b97ac26b24.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/320358807b3b4cd48753b14d0a4d0557.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/57f9e5b1d80b4502a367a859c876f487.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/687bb65960a5428c88cb20da8f8910d8.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/021f2764ee734665ae5290272a5b6378.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/e110e98e4f844674b742a1381a9106f4.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/1a11f5f9afdc4678824ba8da7abfd523.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/9ffdeebf153241419d31a2c5f7f67b10.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/0388875de94742ed820bafee57bad409.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/e77e58248f194d78a454fdd0e0d3ff0d.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/1e49cfadfdf94a9bb3107f7f3ffadd35.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/14ab8158a8394a95b38b049d9e310ef5.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/4a722b1792274c34b1ee82e7de010df4.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/de8177b6b3f24a28af56bc4f858b26ef.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/ba166fdf053041c29400cf5a60273033.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/289d4ca217d34b71a7707ae47f26f96f.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/4b386449235647848495feac01014eac.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/1a8dfde2b9cb42778dfc81119768d2a8.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/73d4ffe286e049f4bb094133191c3f7f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/82cca10851e040cfacda5c8a50808599.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/5d5f451532c94dc886ff21815eb96905.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/634949b114144e758cf962f47051084d.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/090796ac14e041ffa52d9eb09e66dc56.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/5f756dfc294c4323859e5b81c11108af.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/f611e2b3d46e4d6495bc65a99edb3719.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/2577add92710406dad0e27bcf5e01515.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/5f6d5895fcae4b3b8e1c27607a795967.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/53beda72783148f6b8a5a89605a6644c.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/0e45822f505f4d648612646c2017acd8.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/72b8006f17b34946863abec577fc6295.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/579985122d524228adc35525d737e7c8.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/056ffc872ace446ebc2b3fb3b04651ac.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/5d6ffb5810784b409dcfb2d1dd7fccdd.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/383aeb73756e4bd5ba6221e5a1a0083d.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a5ed5b6ee9ef471b9f60839364030cb1.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/56cbd2e920f547869ce9011482ea2852.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/3342fb2894d54150b3c5c4b5be1dc875.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/5494df5cc2e4425fa65fd19655a7884b.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/0e053a9acae54287841410bfd52f874c.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/40037071fb974b42aab5850b28e4ddbf.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/efcb153769884e02aab30b153cdc64a9.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/9e59a781c96346e98b9c79f5cbd10cd4.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/9bd182f10c6c4d3aa7da9f39be85298c.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/1a097ae78f264b7984ab062d28f951fd.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/7c95978315c14dab841f8a2049da528f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/e74bfe73fa474a51a4beac0d73ea799f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/40d9b99878fc440d861e2e25c7a80aa5.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/93920cfb518546f9a99ce21e62066b13.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/6ccc209ed98545f794c08fc82a4b60c3.jpeg
